FECHA_CORTE;ANIO;COD_PRED;AREA_TERRENO;AREA_CONSTRUIDA;AREA_COMUN;PORCENTAJE_PROPIEDAD;BASE_IMPONIBLE;ESTADO_PREDIO;USO_PREDIO;CONDICION_PROPIEDAD;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO
20240920;2024;4d27fc670dc82dc52da6d55432fc69d7c966f6884799cf4b224c62ae90fc2cf3;4.26;4.26;0;100;8,538.15;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;af3d991baafa6c509ee5aa1ec91500d624a99c61d070808bab6ec098046df668;1.2;9.91;0;100;7,691.95;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;18312bf208a67cb01f7feb2eeeac6c721724373fd2f030f1d89a973249578003;20.59;51.48;0;50;32,012.13;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;18312bf208a67cb01f7feb2eeeac6c721724373fd2f030f1d89a973249578003;20.59;51.48;0;50;32,012.13;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;ac737a6c2a300a6525fff6d0dacc6e53a3cc50eba72480b40c898365108371d6;8.81;21.47;0;100;24,682.11;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;76b78b47165557cb9d5c58a2c3757a9bf5841923b9fa34a01a810cd77661e363;5.91;30.64;0;100;23,928.18;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;4e360e192c1d086f900f06d5e40f7266a67d2b9317f5b5130023117ec34b2d88;6.26;8.86;0;100;8,310.93;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;6234608e05383d6d4e2a32d47173e77d70762b8c419de7b81131b28719617662;28;31.03;0;100;29,144.74;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;404df6411f7cf3be10c98dcea7faea7868137791b76c0e7fdecc3e677fd4da55;10.88;14.72;0;100;15,023.40;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;d83ae4394c8d05caf1be28c97c74c07f0dc474b75f5eeebcd570cbb46154f72b;24.72;127.65;0;100;73,185.09;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;6f6127da11a8da5587f1c9269213a606e003064a9f06d3a331a6ed455c6f74fc;76.39;213.32;0;100;146,210.00;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;850af145d528804425ec64f97701722055a7fecad27715384370e1c8e85b384c;10;73.73;0;100;62,597.19;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;86918277bb5ce96fa83d3132894a7bd1bca05be3f93e7b0109778af5b8854a7c;7.3;167.07;0;100;182,777.84;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3da036a4154f3675deca1707672beebe19c860891b4a590a6720957c4fca100e;6.38;9.03;0;100;8,462.50;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;e6ada078916bd994c715cbc9b755d86c0069d3a95db1b300b8bce9e7ee32712e;4.15;4.15;0;100;6,545.54;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;756f4e8aa27a2c5c46792f2d21c445df642b5e252b8d5a69eab68c0481c03cea;4.17;4.17;0;100;7,657.21;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;e21367fab2c3ccb62a3c7d563316ae4e9cb8852ce135f8b8a3ba0ba4173f62a5;115.63;478.07;0;100;281,510.21;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;e58ad73a783785f50a352aea0631a7fdfe31db1177fc465dc7f889f0df83fdda;134.04;117.82;0;100;181,728.76;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;ed4d8479a47ae18d4844f696e43f671d16eb12e48406a3a4101c314f0ebfc805;41;41;0;100;55,195.02;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;6fafc4299daebec292a101b2b9d9ec7b7417a559a8684813d25fe52d2277cb18;4.81;8.13;0;100;10,180.10;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;cabfe9c8b0e8d0d08e89d65ca5caccb80ca2e666b03e009fce718e32dc5e09d2;5.11;13.11;0;100;8,580.69;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;43525f5092bbdf350287cc4dc0d80a9a1c56de54bf69869f1541d9cef14255eb;11.29;28.94;0;100;18,959.15;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;b05e466513a7662577fa1dd77900c9e7002328268bc7f911537e93a985e11f56;3.74;3.74;0;50;7,031.39;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;6107a504960b8bf052fb7ed7beb5f94efcecdacb073e88eddc1a81c96482ac77;6.12;6.12;0;50;11,851.40;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;2a84c62c69cb7a02d82071f5d4a17d71182defb1695f4187217f09cd90ac53bc;4.97;8;0;100;10,473.07;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;bee3ebf9c72944dd5df625d965c023159c88ee21f2e2d7853a2556241d1ffa6e;35.44;198.7;0;100;167,935.40;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;1de671640580ea146db19f12ef22bb30811a84952433f0d7e88242f6d767481b;10.72;10.72;0;50;19,387.28;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a8187de827b3385bb11d8fd019b7207e070e39848d6ee9e694df7cbe701eed45;12.21;12.21;0;100;16,431.07;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;29653ab545fbd4908f2f8d48b2ccef7c58fcda0943df1e5bbeca58d2d8d8b763;0.92;78.69;0;50;50,434.08;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;edd396e4cb8c5d8c8d64be6fd53cbc695327ceee735b223de84be264eee3ef47;123;120.07;0;50;83,413.79;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;edd396e4cb8c5d8c8d64be6fd53cbc695327ceee735b223de84be264eee3ef47;123;120.07;0;50;83,413.79;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;861956b753e3e3d7ed39d655bc07441a424e1c8e2fc12f47dd890f7eaf739aa5;32;61;0;100;42,132.06;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;eee13c1de064e8b778f78029f1127bf86b5c51163961733689ddef48103d0e19;7.5;15;0;100;9,959.10;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;fd3440d3e44a19c03d4cd7f6fd0d78a2614067882200113cb12ac9a2146f554a;11;22;0;100;16,714.94;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;d89bdf05c9d52e7cc1e4b5282212d20027c8dc4af1d5b3097e574ee787e8513b;11.5;23;0;100;17,474.71;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;966bbe364e404939644164b20e785d0cf7af5bf00f8e1a5ecc4b5cfc62470f21;4.7;4.7;0;100;9,397.11;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;e6ca28a232b3da0813ecdd49a797ecbcb7b723f0d222876d205a58f22b36fa65;6.92;176.56;0;100;147,707.90;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;2bcbee301b208b5a9fbde860abcb5d2a191d644f2bfe5211cf0b6d6b4962fecb;5.2;57.4;0;100;38,522.69;TERMINADO                ;COMERCIO;SUCESION INTESTADA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;191963ba0b32df5422983c3cecbf99cca62f35c383bfa9e4f4cd8ae939b1a2d2;19.92;65.48;0;100;46,403.67;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;47f2f94f06a12eaa42eb931812eaebcc59bdf5b6c6d0a21986b95aee2ad983ed;19.92;63.94;0;100;40,082.40;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;7904909e70cfb7e1c25cdfcee5ca35d08a9c859c059ab01aea94f46c2a41334e;32.44;42;0;100;28,611.02;TERMINADO                ;COMERCIO;SUCESIÓN INDIVISA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;0ec0868151f7442dd4ac1e95e268aa60cfe4e2155da3e30e496adbe0894ac128;19.5;25.2;0;100;17,194.66;TERMINADO                ;COMERCIO;SUCESIÓN INDIVISA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;710125ae1a35f7993bf95a7b53e401ec7a02387c843efb1ef4c76fadb9bc624f;90;90;0;5;92,372.40;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c7a1f253816e8639e1e1301012d756fb6784d274777b89039c5052e71367101d;20;20;0;98.62;31,396.40;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;7659f21483d25274abe27ab8874e6b88cc60a326711e596d3742c80e61c9997e;3.47;3.47;0;100;5,573.37;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;179fc1d187e930685cc98895f0b7513e454d72b8b8415bf9ba33068e2c0fbe11;360;360;0;1.6;435,261.60;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;b3b3ae30909c6a5820aad017a2b79a5e4aad3e85bdd866459b92f88092815ca4;2.03;8.27;0;100;6,070.51;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;46ae427058da42ed1d4c2648ac7a407fbc817a94ccdf082da9e68f5c77983236;7.32;20.33;0;100;19,919.31;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3039ea57ca568fa5cf8b05f780892b24c616242814342ccf6fdc4661be0b4b31;15;40.92;0;100;23,252.61;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;7d60c03f5e865cf372507759bf0f4f9be404133094c154c5a7f9a3d07e8db002;4.82;35.02;0;100;41,496.55;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;65c3aee1182b5b98730b3ab08953a9a3c45573275fad9ec4aa34149b15afe21d;16.26;20;0;12.5;20,122.46;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;65c3aee1182b5b98730b3ab08953a9a3c45573275fad9ec4aa34149b15afe21d;16.26;20;0;12.5;20,122.46;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;859bbc530327599e6b88138d490e7b2f97823454ce2d8bc4f2b4aaa10ef4a909;31.48;58.37;0;100;59,146.09;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;d1a1fa51b1a38133941059e72b6f9a134d77f3dfaffd164cd4e15aa743c1ce25;213.79;469.07;0;25;463,732.76;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;b3decc6ca3118209899a3622ecbe53b58661df4530d4f85dbfc79c06c25642b1;8.74;30;0;100;17,440.46;TERMINADO                ;COMERCIO;SUCESIÓN INDIVISA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;920c3a34a2ddef61b33ca948a3d8027958ea9007a2188605a328f4a59727644d;10.26;18.66;0;100;16,203.40;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;5b67a7054579dda955ae2f1f672469d4610407daaa083a3fcd1c024ce242b8b5;40;40;0;50;54,507.25;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;ade82cef1f9d1c1d1cc2f00b0dd4901439d36856e66b8bb83682f3efc3def678;4.99;18;0;50;12,832.27;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a4cbe18cb43c95d834dd150e2a296accd095dbc0eea9e4a778cff423e7f0e42a;90.25;188.5;0;100;131,571.11;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;cc20eafe17680102b2a9a60815d059ffea6c79cb2b658f93b89363e6991fb82e;12.57;17.81;0;100;19,703.45;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;707484a334a3cba1ad23cc73fa088a356ed63895446e8eca556217968d82c8b8;12.82;18.16;0;100;20,104.52;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;13586b0f0acb1b0e796c5ac1f937ae5d94a35e421e612ecb8b1683094061337c;23.19;23.19;0;100;49,458.12;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;1c3dc60854690c4f18eed37d58c4ccfdbd03ae8f1d65310c903ef1ee81aa9a55;4.62;33.54;0;100;39,019.37;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c5fd3f74925403904c0d316e4639fbc201077c2171931886c9302b9bd00a687d;41.2;133.11;0;25;112,858.06;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a6dcc9180ae0da0406f849f08b99152f69e3fe1f32010d39297a70628508e0bd;38.32;123.71;0;25;107,175.64;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c3ab3dd9e0c013179da584b0f07e571e8ba6dc280e78270975e4cd080e7a0654;9.86;52.87;0;8.33;29,295.28;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;fefb7eb63953f1873d17cf8f84db7d0b19a32107b24d689f6140d9c4fda4d260;5.62;5.62;0;100;10,576.90;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;b40573477dddb24432efc97510535622ed8d26c29c65594d4f4cbc9f4610501d;175.49;175.49;0;100;201,122.07;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a0ecac90a3f7de4ea2e4590aa11c3fdceb428b4f7fe00c910a3ce6f0a2548822;6.72;8.71;0;100;10,321.33;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c5fd3f74925403904c0d316e4639fbc201077c2171931886c9302b9bd00a687d;41.2;133.11;0;25;112,858.06;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a6dcc9180ae0da0406f849f08b99152f69e3fe1f32010d39297a70628508e0bd;38.32;123.71;0;25;107,175.64;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;5e7ab1b7946731c83788ee6f72806c03918e5fffd4125c3da845a83999b79b4f;1.05;8.74;0;100;5,534.33;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;90417eeba0e5372d4b66f5376a1225f0643bf4266dd46317db93c8afdea82fd3;6.08;139.01;0;100;152,097.94;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c5fd3f74925403904c0d316e4639fbc201077c2171931886c9302b9bd00a687d;41.2;133.11;0;25;112,858.06;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a6dcc9180ae0da0406f849f08b99152f69e3fe1f32010d39297a70628508e0bd;38.32;123.71;0;25;107,175.64;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3ce8b5fcce7f66e43b0b061ad127adb226c6bb63271317ff487b15304e835c7c;7.19;70.17;0;100;59,503.90;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;319a9b639a812ee60c0b26ce5636f9fe83e4cf802053bced7a77a6686b1d02e6;4.9;4.9;0;100;9,212.25;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c5fd3f74925403904c0d316e4639fbc201077c2171931886c9302b9bd00a687d;41.2;133.11;0;25;112,858.06;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a6dcc9180ae0da0406f849f08b99152f69e3fe1f32010d39297a70628508e0bd;38.32;123.71;0;25;107,175.64;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3112a61101f2fc469a1e54f2595b8040988c2353964b7db5642aa39f6e5d9a9a;90.88;294.77;0;100;249,212.20;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;470a6375c54cec41c4e8f878ea40f57821921de8297fa4c0ea4f4434e81d840a;7.06;11.95;0;100;15,042.88;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;fff8900e4c06c8e4e9ef757e57a45a41d318247064cf5f011a2ea330e42ad154;10.91;22.95;0;100;31,995.93;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;922fbffec59f9433e7dae53e5c2eca765ac23be10d7c3319734e2a143c785405;308;280.81;0;100;309,280.54;TERMINADO                ;COMERCIO;CONCESIONARIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;44e626c91f7415b3720f7ef566197dd77b12c1d45a270aaab90acb184c5d9512;188;222.12;0;100;217,780.29;TERMINADO                ;COMERCIO;CONCESIONARIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;a451b4479d1b1716f9d4e6a4164597a79b541c97703b8234fd4602b3e936643a;12.04;143.6;0;100;106,055.55;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;cf683169400235dc514513278dca3e495b5fa769ef66a43c8fb4cdaadc7a6135;17.01;18.36;0;100;25,816.18;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;68bae816ff6e13965307a2c87a36ed00281422caed130bd78c0eedef64ed1c89;4.08;4.08;0;100;8,292.63;TERMINADO                ;COMERCIO;POSEEDOR O TENEDOR       ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;e4e0d36093fae6d29fb9da025c2f5da402024de67d3ba12244fe5d663f61b795;4.12;4.12;0;100;7,674.17;TERMINADO                ;COMERCIO;SUCESIÓN INDIVISA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;4d6ae55f775b214e7b9e1a6441f64e33c96d00132e151c53ecbe26b106b8949f;7.07;37.45;0;100;37,443.92;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c8f5a3a1d342eaed95291e3c72251fcdc2426cf836e04d5b8f1affc3b496117a;7.22;7.33;0;100;9,839.69;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3ff2b233ba429728eedae2f8dc8b6b0d4fcd85d111ce2e7dea1d31909b5980db;51;57.73;0;100;29,513.80;TERMINADO                ;COMERCIO;SUCESIÓN INDIVISA;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;1c9725619c1ea33e623a3dc8602bb1d9481ee683dd77d19331ca2be159aeabc3;41;41;0;100;65,173.05;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;924ade1b37a70d3afec843df74cf8aaba46fa6d0a7126370e0585595052c7027;6.87;9.19;0;100;11,308.77;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c38776125b9d0e7a31d9ad40c2487ad555218e2659e497b9cacba9ba3272f69c;15.82;18.5;0;100;15,734.88;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;2cc39900d411dcc6430e19f3bf411eea3fb6a9b9ac8a2c2e00f2c26af88e2aee;36.38;84.34;0;100;48,641.25;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;26f653d38e5882a90f80d1426071a490c5c755c63e855e8a8e7e68ccc8c89805;5.3;5.3;0;100;9,343.47;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;f97d6c664d5830230f8300442993e2bcb517d67029002b855250e9e9cd0e5024;247.94;383.76;0;33.34;269,745.61;TERMINADO                ;COMERCIO;CONDOMINIO;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;80cecfb23b569d4aea9c0a0717957053bebc91007cd5a928ce1bbf5d0feff013;31;125.64;0;100;92,471.86;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;8a6fb9e33396aa9c3e7e2efda0db48111d3cf22b9526cfba10df98b7e2a6834c;48.47;58.82;0;100;76,342.08;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;62d3d33706600d7152fdced6d4162805d1b1ed67682c07cc290f60afed74665e;11.67;94;0;100;26,073.81;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;f90be6201fd11d951a8a85fc42bbbfc8fa5e134a752247879835060b492792dc;27.92;58.84;0;100;45,227.82;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;2e2cf310f5ee3bf1d14bbcac53d0f9a3811f6d3dacf88f13e5e44ab897fa1498;48.49;101.32;0;100;84,243.02;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;5e39ed2e8058fd861a3b079e0166ef547744bc329cd52302a85d635f66730e72;12.18;24.44;0;100;16,677.68;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;609ea8d31e12ba6e7dc79feb2e6e7457bb93a5900f358759f3c0f0efed0810ef;24.32;48.78;0;100;34,440.36;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;5fdeb3c7497d8cef566dc4e0359285e2d15fc4be176c6dc3e06a4f726387eec9;14.86;28.39;0;100;15,867.06;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;19fcd5207069e2c7aeef3b3cc43219645bafbee23deb2b02694b23a1987b98b7;3.8;3.8;0;100;5,649.71;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;911201830526307f4aa7642da3d4aa07fa894adab681b8ca7fdd9557b1e9fa27;26.64;45;0;100;44,545.23;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c9e33fd22fa831e1b453149483c96adbb1e5eed8481ab4fefeca532e97bd4948;208.84;254.87;0;100;287,513.41;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;fb43bf84fea27a3e624dbd9f836b311b12793115d9b07730dd3fb5a542900ebb;2.23;5.51;0;100;6,416.29;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;84fdfc0b6123dd5eb43df16d0dd45d262185fbcc1b89fc014ac21f7c0a269915;102.36;102.36;0;100;90,736.00;TERMINADO                ;COMERCIO;POSEEDOR O TENEDOR       ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;c2869a858270041f9e20d2ce0e63fb95f11fb4472ea3e88f9d44f0e82d39a4da;15.28;59.65;0;100;45,291.65;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;93e235371867304c8c1dfef7e4fce4abb0f987243b974a6fd937fffb7378100e;18.04;70.54;0;100;59,551.71;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;cef1db0e426f61603d5cc73d04e4c5f1c0118d7bd456e65addabee7526c78c57;15.1;22.64;0;100;24,892.83;TERMINADO                ;COMERCIO;SOCIEDAD CONYUGAL;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;b2beb1b40ec0fa4b4b8441406c03b5803d18744c76b4da7571441d525a5d47a3;14.15;55.03;0;100;27,157.29;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;3253d531bf7f9c67a374a2ef3eadf4f1821c0aad1f8fe57f19381c0f61edf65f;35.74;69.88;0;100;56,536.37;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
20240920;2024;207ca271c19dd75377af7f0070acd40c95c78333d5ad616c6c91ef66f3fd4134;56.52;51;0;100;49,416.15;TERMINADO                ;COMERCIO;PROPIETARIO UNICO        ;LIMA;LIMA;JESUS MARIA;150113
